,TK_PLCS/FPIX/crate03/module04/channel_read_01.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_02.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_03.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_04.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_05.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_06.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_07.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_08.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_01.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_02.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_04.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_07.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_08.value.converted:_original.._value,
,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,
"2018/02/04 14:34:54.142",,,,,,,,,,,,7.51,,
"2018/02/04 14:35:39.131",,5.3,,,,,,,,,,,,
"2018/02/04 14:35:46.628",,,,,,5.74,,,,,,,,
"2018/02/04 14:38:21.633",,,4.91,,,,,,,,,,,
"2018/02/04 14:38:44.146",,,,,,,5.21,,,,,,,
"2018/02/04 14:39:51.636",,,,,,,,,,,7.23,,,
"2018/02/04 14:41:24.142",,,,,,,,,,5.71,,,,
"2018/02/04 14:41:39.137",,,,,,,,,,,,,7.12,
"2018/02/04 14:42:46.630",,,,5.33,,,,,,,,,,
"2018/02/04 14:43:31.641",,,,,4.94,,,5.52,,,,,,
"2018/02/04 14:44:59.134",4.89,,,,,,,,,,,,,
"2018/02/04 14:45:51.634",,,,,,5.23,,,,,,,,
"2018/02/04 14:46:21.640",,,,,,,,,,,,6.99,,
"2018/02/04 14:48:44.141",,,,,,,,,5.23,,,,,
"2018/02/04 14:49:24.139",,4.79,,,,,,,,,,,,
"2018/02/04 14:51:04.278",,,4.4,,,,,,,,,,,
"2018/02/04 14:51:16.632",,,,,,,4.7,,,,,,,
"2018/02/04 14:53:39.132",,,,,,,,,,,6.71,,,
"2018/02/04 14:55:01.627",,,,4.82,,,,,,,,,,
"2018/02/04 14:55:21.624",,,,,,,,5.01,,,,,,
"2018/02/04 14:55:24.139",,,,,,,,,,,,,6.6,
"2018/02/04 14:56:56.638",,,,,4.43,,,,,5.19,,,,
"2018/02/04 14:58:11.637",,,,,,4.72,,,,,,,,
"2018/02/04 15:02:04.280",,,,,,,,,,,,6.47,,
"2018/02/04 15:03:49.133",4.38,,,,,,,,,,,,,
"2018/02/04 15:08:51.623",,,,,,,4.18,,,,,,,
"2018/02/04 15:08:59.133",,,3.89,,,,,,,,,,,
"2018/02/04 15:10:31.627",,,,,,,,4.5,,,,,,
"2018/02/04 15:11:24.141",,,,4.31,,,,,,,,,,
"2018/02/04 15:11:29.128",,,,,,,,,4.71,,,,,
"2018/02/04 15:12:34.212",,4.28,,,,,,,,,,,,
"2018/02/04 15:14:26.634",,,,,,4.21,,,,,,,,
"2018/02/04 15:15:41.639",,,,,,,,,,,6.19,,,
"2018/02/04 15:15:49.130",,,,,3.92,,,,,,,,,
"2018/02/04 15:18:46.638",,,,,,,,,,,,,6.08,
"2018/02/04 15:25:46.631",,,,,,,,,,4.67,,,,
"2018/02/04 15:30:41.633",,,,,,,,,,,,5.95,,
"2018/02/04 15:34:34.216",,,,,,,,3.99,,,,,,
"2018/02/04 15:37:01.637",,,,3.79,,,,,,,,,,
"2018/02/04 15:40:54.142",,,,,,,3.67,,,,,,,
"2018/02/04 15:41:24.138",,,,,,3.7,,,,,,,,
"2018/02/04 15:45:44.138",,,3.38,,,,,,,,,,,
"2018/02/04 15:57:34.219",,,,,3.41,,,,,,,,,
"2018/02/04 18:18:29.131",,,,,3.92,,,,,,,,,
"2018/02/04 18:21:36.624",,,3.89,,,,,,,,,,,
"2018/02/04 18:26:24.145",,,,,,,4.18,,,,,,,
"2018/02/04 18:30:06.635",,,,,,,,,,5.19,,,,
"2018/02/04 18:46:54.136",,,,,,,,,,,,6.47,,
"2018/02/04 18:55:59.125",,,,,,,,,5.23,,,,,
"2018/02/04 19:02:51.631",,,,,,4.21,,,,,,,,
"2018/02/04 19:03:34.227",,,,4.31,,,,,,,,,,
"2018/02/04 19:09:24.144",,4.79,,,,,,,,,,,,
"2018/02/04 19:11:16.641",,,,,,,,,,,,,6.6,
"2018/02/04 19:13:56.626",,,,,,,,4.5,,,,,,
"2018/02/04 19:21:21.635",,,,,,,,,,,6.71,,,
"2018/02/04 19:26:11.632",4.89,,,,,,,,,,,,,
"2018/02/04 19:52:31.626",,,,,4.43,,,,,,,,,
"2018/02/04 19:56:34.217",,,4.4,,,,,,,,,,,
"2018/02/04 20:00:24.149",,,,,,,4.7,,,,,,,
"2018/02/04 20:10:44.143",,,,,,,,,,5.71,,,,
"2018/02/04 20:25:49.139",,,,,,,,,5.76,,,,,
"2018/02/04 20:26:44.143",,,,,,,,,,,,6.99,,
"2018/02/04 20:29:26.637",,,,,,4.72,,,,,,,,
"2018/02/04 20:31:06.632",,,,4.82,,,,,,,,,,
"2018/02/04 20:32:04.281",,5.3,,,,,,,,,,,,
"2018/02/04 20:35:49.132",,,,,,,,5.01,,,,,,
"2018/02/04 20:42:16.632",,,,,,,,,,,,,7.12,
"2018/02/04 20:47:16.637",,,,,,,,,,,7.23,,,
"2018/02/04 20:47:26.631",5.4,,,,,,,,,,,,,
"2018/02/04 21:01:36.634",,,,,4.94,,,,,,,,,
"2018/02/04 21:03:41.636",,,4.91,,,,,,,,,,,
"2018/02/04 21:06:44.146",,,,,,,5.21,,,,,,,
"2018/02/04 21:20:36.630",,,,,,,,,,6.23,,,,
"2018/02/04 21:27:01.629",,,,,,,,,6.28,,,,,
"2018/02/04 21:28:19.138",,,,,,5.23,,,,,,,,
"2018/02/04 21:30:01.639",,,,5.33,,,,,,,,,,
"2018/02/04 21:30:46.630",,5.82,,,,,,,,,,,,
"2018/02/04 21:31:14.147",,,,,,,,,,,,7.51,,
"2018/02/04 21:31:19.139",,,,,,,,5.52,,,,,,
"2018/02/04 21:37:59.128",5.91,,,,,,,,,,,,,
"2018/02/04 21:41:04.220",,,,,,,,,,,,,7.64,
"2018/02/04 21:43:04.213",,,,,,,,,,,7.75,,,
"2018/02/04 21:48:34.227",,,,,5.45,,,,,,,,,
"2018/02/04 21:49:56.634",,,5.43,,,,,,,,,,,
"2018/02/04 21:53:34.224",,,,,,,5.72,,,,,,,
"2018/02/04 22:20:16.636",,,,,,5.74,,,,,,,,
"2018/02/04 22:23:01.635",,,,,,,,,,6.75,,,,
"2018/02/04 22:25:26.640",,,,5.84,,,,,,,,,,
"2018/02/04 22:27:06.632",,,,,,,,6.04,,,,,,
"2018/02/04 22:45:39.129",,,,,,,,,6.8,,,,,
"2018/02/04 22:46:14.146",,6.33,,,,,,,,,,,,
"2018/02/04 23:00:01.636",,,,,,,,,,,,8.04,,
"2018/02/04 23:09:31.631",6.43,,,,,,,,,,,,,
"2018/02/04 23:12:34.219",,,,,5.96,,,,,,,,,
"2018/02/04 23:13:49.138",,,,,,,,,,,,,8.14,
"2018/02/04 23:16:26.637",,,5.94,,,,,,,,,,,
"2018/02/04 23:17:44.147",,,,,,,6.23,,,,,,,
"2018/02/04 23:21:11.634",,,,,,,,,,,8.27,,,
"2018/02/04 23:44:01.632",,,,,,6.26,,,,,,,,
"2018/02/04 23:47:59.136",,,,,,,,6.55,,,,,,
"2018/02/04 23:48:51.637",,,,6.35,,,,,,,,,,
"2018/02/05 00:04:39.127",,,,,,,,,,7.28,,,,
"2018/02/05 00:17:29.129",,6.84,,,,,,,,,,,,
"2018/02/05 00:18:41.627",,,,,,,,,7.32,,,,,
"2018/02/05 00:26:14.141",,,,,6.47,,,,,,,,,
"2018/02/05 00:29:06.631",6.94,,,,,,,,,,,,,
"2018/02/05 00:31:06.636",,,,,,,,,,,,8.56,,
"2018/02/05 00:32:11.631",,,6.45,,,,,,,,,,,
"2018/02/05 00:32:19.126",,,,,,,6.74,,,,,,,
"2018/02/05 00:40:24.146",,,,,,,,,,,,,8.67,
"2018/02/05 00:49:26.642",,,,,,,,,,,8.8,,,
"2018/02/05 01:06:01.637",,,,,,6.77,,,,,,,,
"2018/02/05 01:08:54.216",,,,,,,,7.06,,,,,,
"2018/02/05 01:13:21.635",,,,6.86,,,,,,,,,,
"2018/02/05 01:42:11.633",,,,,6.99,,,,,,,,,
"2018/02/05 01:44:11.638",,,,,,,,,,7.8,,,,
"2018/02/05 01:47:09.129",,7.35,,,,,,,,,,,,
"2018/02/05 01:52:36.625",,,,,,,,,7.84,,,,,
"2018/02/05 01:57:26.631",,,6.96,,,,,,,,,,,
"2018/02/05 01:58:31.630",,,,,,,7.25,,,,,,,
"2018/02/05 02:09:49.131",7.45,,,,,,,,,,,,,
"2018/02/05 02:21:06.633",,,,,,,,,,,,9.08,,
"2018/02/05 02:39:34.220",,,,,,,,,,,,,9.19,
"2018/02/05 02:56:26.637",,,,,,7.28,,,,,,,,
"2018/02/05 03:07:31.637",,,,,,,,7.57,,,,,,
"2018/02/05 03:09:59.139",,,,,,,,,,,9.32,,,
"2018/02/05 03:18:14.144",,,,7.38,,,,,,,,,,
"2018/02/05 19:19:54.152",,,,,,,,,,8.3,,,,
"2018/02/05 19:21:26.631",,,,,7.5,,,,,,,,,
"2018/02/05 19:39:16.631",,,,,,,7.77,,,,,,,
"2018/02/05 19:47:09.131",,,7.47,,,,,,,,,,,
"2018/02/05 19:52:39.136",,7.86,,,,,,,,,,,,
"2018/02/06 01:05:04.219",,7.35,,,,,,,,,,,,
"2018/02/06 01:07:41.643",,,6.96,,,,,,,,,,,
"2018/02/06 01:08:56.635",,,,,,,7.25,,,,,,,
"2018/02/06 01:13:34.287",,,,,,,,,,7.8,,,,
"2018/02/06 01:22:04.222",,,,,6.99,,,,,,,,,
"2018/02/06 01:55:56.632",,,,,,,,,,,8.8,,,
"2018/02/06 02:12:29.137",,,,6.86,,,,,,,,,,
"2018/02/06 02:15:06.625",,,,,,,,7.06,,,,,,
"2018/02/06 02:17:26.634",,,,,,,,,,,,,8.67,
"2018/02/06 02:29:29.132",,,,,,6.77,,,,,,,,
"2018/02/06 02:46:31.638",,,,,,,,,,,,8.56,,
"2018/02/06 03:06:06.632",6.94,,,,,,,,,,,,,
"2018/02/06 03:28:51.639",,,,,,,6.74,,,,,,,
"2018/02/06 04:18:39.136",,,6.45,,,,,,,,,,,
"2018/02/06 04:22:29.142",,,,,,,,,7.32,,,,,
"2018/02/06 04:22:46.639",,6.84,,,,,,,,,,,,
"2018/02/06 04:36:21.632",,,,,6.47,,,,,,,,,
"2018/02/06 04:50:54.141",,,,,,,,,,7.28,,,,
"2018/02/06 09:39:29.135",,,,,,,,,7.84,,,,,
"2018/02/06 09:39:36.638",,,6.96,,,,,,,,,,,
"2018/02/06 09:39:44.134",7.45,,,,,,,,,,,,,
"2018/02/06 09:39:56.634",,,,,,,,,,7.8,,,,
"2018/02/06 09:40:19.126",,7.35,,,,,,,,,,,,
"2018/02/06 09:41:14.144",,,,,6.99,,,,,,,,,
"2018/02/06 09:41:36.629",,,,,,,7.25,,,,,,,
"2018/02/06 09:42:34.211",,,,,,,,,,,,9.08,,
"2018/02/06 09:42:44.149",,,,,,,,,,,,,9.19,
"2018/02/06 09:43:16.638",,,,,,,,,,,9.32,,,
"2018/02/06 09:49:29.131",,,,,,,,,,8.3,,,,
"2018/02/06 09:49:36.626",7.96,,,,,,,,,,,,,
"2018/02/06 09:50:01.626",,,,,,,,,8.36,,,,,
"2018/02/06 09:50:19.141",,7.86,,,,,,,,,,,,
"2018/02/06 09:51:16.625",,,7.47,,,,,,,,,,,
"2018/02/06 09:52:24.228",,,,7.38,,,,,,,,,,
"2018/02/06 09:52:34.207",,,,,,,,7.57,,,,,,
"2018/02/06 09:52:59.127",,,,,,7.28,,,,,,,,
"2018/02/06 09:53:31.631",,,,,,,7.77,,,,,,,
"2018/02/06 09:53:41.623",,,,,7.5,,,,,,,,,
"2018/02/06 09:54:01.631",,,,,,,,,,,,,9.71,
"2018/02/06 09:54:21.631",,,,,,,,,,,9.84,,,
"2018/02/06 09:54:29.133",,,,,,,,,,,,9.6,,
"2018/02/06 09:59:24.145",8.47,,,,,,,,,,,,,
"2018/02/06 09:59:56.632",,,,,,,,,,8.82,,,,
"2018/02/06 09:59:59.137",,,,,,,,,8.88,,,,,
"2018/02/06 10:00:09.134",,8.38,,,,,,,,,,,,
"2018/02/06 10:02:34.222",,,7.99,,,,,,,,,,,
"2018/02/06 10:04:01.625",,,,7.89,,,,,,,,,,
"2018/02/06 10:04:46.631",,,,,,,,8.08,,,,,,
"2018/02/06 10:05:06.636",,,,,,,8.28,,,,,,,
"2018/02/06 10:05:14.220",,,,,,,,,,,,,10.23,
"2018/02/06 10:05:16.637",,,,,,7.79,,,,,,,,
"2018/02/06 10:05:26.631",,,,,8.01,,,,,,,,,
"2018/02/06 10:05:31.643",,,,,,,,,,,10.36,,,
"2018/02/06 10:06:14.146",,,,,,,,,,,,10.12,,
"2018/02/06 10:09:59.140",8.99,,,,,,,,,,,,,
"2018/02/06 10:10:39.133",,8.89,,,,,,,,,,,,
"2018/02/06 10:10:44.211",,,,,,,,,9.4,9.34,,,,
"2018/02/06 10:14:14.139",,,8.5,,,,,,,,,,,
"2018/02/06 10:15:59.138",,,,8.4,,,,,,,,,,
"2018/02/06 10:16:11.640",,,,,,,,8.6,,,,,,
"2018/02/06 10:16:39.130",,,,,,,8.79,,,,,,,
"2018/02/06 10:16:46.626",,,,,,8.3,,,,,,,,
"2018/02/06 10:16:51.635",,,,,8.52,,,,,,,,,
"2018/02/06 10:16:59.136",,,,,,,,,,,,,10.75,
"2018/02/06 10:17:06.634",,,,,,,,,,,10.88,,,
"2018/02/06 10:18:09.134",,,,,,,,,,,,10.64,,
"2018/02/06 10:21:09.140",9.5,,,,,,,,,,,,,
"2018/02/06 10:21:49.140",,9.4,,,,,,,,,,,,
"2018/02/06 10:22:01.631",,,,,,,,,9.93,,,,,
"2018/02/06 10:22:04.212",,,,,,,,,,9.86,,,,
"2018/02/06 10:26:19.134",,,9.01,,,,,,,,,,,
"2018/02/06 10:27:49.133",,,,8.91,,,,,,,,,,
"2018/02/06 10:27:59.132",,,,,,,,9.11,,,,,,
"2018/02/06 10:28:31.634",,,,,,,9.3,,,,,,,
"2018/02/06 10:28:51.637",,,,,,8.81,,,,,,,,
"2018/02/06 10:28:56.639",,,,,9.03,,,,,,,,,
"2018/02/06 10:28:59.133",,,,,,,,,,,,,11.26,
"2018/02/06 10:29:01.634",,,,,,,,,,,11.39,,,
"2018/02/06 10:30:26.637",,,,,,,,,,,,11.15,,
"2018/02/06 10:32:51.641",10.01,,,,,,,,,,,,,
"2018/02/06 10:33:31.630",,9.91,,,,,,,,,,,,
"2018/02/06 10:34:06.627",,,,,,,,,10.45,,,,,
"2018/02/06 10:34:16.639",,,,,,,,,,10.38,,,,
"2018/02/06 10:38:54.139",,,9.52,,,,,,,,,,,
"2018/02/06 10:40:14.148",,,,,,,,9.62,,,,,,
"2018/02/06 10:40:16.634",,,,9.42,,,,,,,,,,
"2018/02/06 10:41:06.624",,,,,,,9.81,,,,,,,
"2018/02/06 10:41:11.635",,,,,,9.33,,,,,,,,
"2018/02/06 10:41:29.130",,,,,9.55,,,,,,,,,
"2018/02/06 10:42:06.631",,,,,,,,,,,11.91,,,
"2018/02/06 10:42:09.134",,,,,,,,,,,,,11.78,
"2018/02/06 10:43:54.132",,,,,,,,,,,,11.67,,
"2018/02/06 10:45:46.632",10.52,,,,,,,,,,,,,
"2018/02/06 10:45:59.133",,10.42,,,,,,,,,,,,
"2018/02/06 10:46:46.624",,,,,,,,,10.97,,,,,
"2018/02/06 10:47:04.211",,,,,,,,,,10.91,,,,
"2018/02/06 10:51:54.149",,,10.03,,,,,,,,,,,
"2018/02/06 10:53:06.631",,,,9.94,,,,,,,,,,
"2018/02/06 10:53:09.135",,,,,,,,10.13,,,,,,
"2018/02/06 10:53:49.129",,,,,,9.84,,,,,,,,
"2018/02/06 10:54:04.214",,,,,,,10.33,,,,,,,
"2018/02/06 10:54:19.133",,,,,10.06,,,,,,,,,
"2018/02/06 10:56:29.139",,,,,,,,,,,12.43,,,
"2018/02/06 10:56:39.135",,,,,,,,,,,,,12.3,
"2018/02/06 10:58:31.643",,,,,,,,,,,,12.19,,
"2018/02/06 10:59:01.636",11.03,,,,,,,,,,,,,
"2018/02/06 10:59:16.633",,10.94,,,,,,,,,,,,
"2018/02/06 11:00:21.639",,,,,,,,,11.5,,,,,
"2018/02/06 11:01:14.144",,,,,,,,,,11.43,,,,
"2018/02/06 11:05:36.638",,,10.55,,,,,,,,,,,
"2018/02/06 11:06:34.220",,,,,,,,10.64,,,,,,
"2018/02/06 11:06:41.631",,,,10.45,,,,,,,,,,
"2018/02/06 11:07:11.636",,,,,,10.35,,,,,,,,
"2018/02/06 11:07:56.637",,,,,,,10.84,,,,,,,
"2018/02/06 11:07:59.135",,,,,10.57,,,,,,,,,
"2018/02/06 11:11:54.136",,,,,,,,,,,,,12.82,
"2018/02/06 11:12:39.141",,,,,,,,,,,12.95,,,
"2018/02/06 11:13:29.137",11.54,11.45,,,,,,,,,,,,
"2018/02/06 11:14:09.133",,,,,,,,,,,,12.72,,
"2018/02/06 11:15:14.150",,,,,,,,,12.02,,,,,
"2018/02/06 11:15:56.640",,,,,,,,,,11.96,,,,
"2018/02/06 11:20:09.132",,,11.06,,,,,,,,,,,
"2018/02/06 11:20:41.633",,,,,,,,11.15,,,,,,
"2018/02/06 11:21:14.152",,,,10.96,,,,,,,,,,
"2018/02/06 11:21:44.143",,,,,,10.86,,,,,,,,
"2018/02/06 11:22:21.637",,,,,,,11.35,,,,,,,
"2018/02/06 11:22:24.146",,,,,11.08,,,,,,,,,
"2018/02/06 11:28:41.629",12.06,,,,,,,,,,,,,
"2018/02/06 11:28:44.151",,11.96,,,,,,,,,,,,
"2018/02/06 11:29:01.627",,,,,,,,,,,,,13.35,
"2018/02/06 11:29:39.133",,,,,,,,,,,13.48,,,
"2018/02/06 11:31:01.631",,,,,,,,,12.54,,,,,
"2018/02/06 11:31:29.133",,,,,,,,,,,,13.24,,
"2018/02/06 11:32:16.626",,,,,,,,,,12.48,,,,
"2018/02/06 11:35:34.207",,,11.57,,,,,,,,,,,
"2018/02/06 11:35:41.634",,,,,,,,11.67,,,,,,
"2018/02/06 11:36:06.628",,,,11.47,,,,,,,,,,
"2018/02/06 11:36:21.630",,,,,,11.37,,,,,,,,
"2018/02/06 11:37:29.134",,,,,11.59,,,,,,,,,
"2018/02/06 11:37:54.143",,,,,,,11.86,,,,,,,
"2018/02/06 11:45:29.128",,12.47,,,,,,,,,,,,
"2018/02/06 11:45:49.136",12.57,,,,,,,,,,,,,
"2018/02/06 11:47:54.217",,,,,,,,,,,,,13.87,
"2018/02/06 11:48:34.222",,,,,,,,,,,14,,,
"2018/02/06 11:48:39.134",,,,,,,,,13.06,,,,,
"2018/02/06 11:49:44.221",,,,,,,,,,13,,,,
"2018/02/06 11:50:24.147",,,,,,,,,,,,13.76,,
"2018/02/06 11:51:59.123",,,,,,,,12.18,,,,,,
"2018/02/06 11:52:09.134",,,12.08,,,11.89,,,,,,,,
"2018/02/06 11:52:51.630",,,,11.98,,,,,,,,,,
"2018/02/06 11:53:41.639",,,,,12.11,,,,,,,,,
"2018/02/06 11:54:21.628",,,,,,,12.37,,,,,,,
"2018/02/06 12:03:16.636",,12.98,,,,,,,,,,,,
"2018/02/06 12:03:56.638",13.08,,,,,,,,,,,,,
"2018/02/06 12:06:56.638",,,,,,,,,13.58,,,,,
"2018/02/06 12:07:49.137",,,,,,,,,,,,,14.39,
"2018/02/06 12:09:01.633",,,,,,,,12.69,,,,,,
"2018/02/06 12:09:04.210",,,,,,,,,,13.52,,,,
"2018/02/06 12:09:14.140",,,,,,,,,,,14.52,,,
"2018/02/06 12:09:31.635",,,,,,12.4,,,,,,,,
"2018/02/06 12:09:44.142",,,12.59,,,,,,,,,,,
"2018/02/06 12:10:11.634",,,,12.5,,,,,,,,,,
"2018/02/06 12:11:14.141",,,,,,,,,,,,14.28,,
"2018/02/06 12:11:31.636",,,,,12.62,,,,,,,,,
"2018/02/06 12:12:06.635",,,,,,,12.89,,,,,,,
"2018/02/06 12:23:24.135",,13.49,,,,,,,,,,,,
"2018/02/06 12:23:39.127",13.59,,,,,,,,,,,,,
"2018/02/06 12:28:21.630",,,,,,,,13.2,,,,,,
"2018/02/06 12:28:49.136",,,,,,12.91,,,,,,,,
"2018/02/06 12:29:56.633",,,,,,,,,14.11,,,,,
"2018/02/06 12:30:26.628",,,,,,,,,,14.04,,,,
"2018/02/06 12:30:39.135",,,,13.01,,,,,,,,,,
"2018/02/06 12:33:26.637",,,,,13.13,,,,,,,,,
"2018/02/06 12:34:06.632",,,13.1,,,,,,,,,,,
"2018/02/06 12:34:36.633",,,,,,,13.4,,,,,,,
"2018/02/06 12:36:31.629",,,,,,,,,,,,,14.91,
"2018/02/06 12:38:06.637",,,,,,,,,,,15.04,,,
"2018/02/06 12:41:24.137",,,,,,,,,,,,14.8,,
"2018/02/06 12:41:44.136",14.1,,,,,,,,,,,,,
"2018/02/06 12:47:14.146",,14.01,,,,,,,,,,,,
"2018/02/06 12:54:04.217",,,,,,,,,,14.56,,,,
"2018/02/06 12:54:21.637",,,,,,,,13.71,,,,,,
"2018/02/06 12:55:01.641",,,,,,13.42,,,,,,,,
"2018/02/06 12:55:54.145",,,,,,,,,14.63,,,,,
"2018/02/06 12:56:09.131",,,,13.52,,,,,,,,,,
"2018/02/06 13:01:31.643",,,,,13.64,,,,,,,,,
"2018/02/06 13:01:54.149",,,13.62,,,,,,,,,,,
"2018/02/06 13:03:49.135",,,,,,,13.91,,,,,,,
"2018/02/06 13:11:41.628",,,,,,,,,,,,,15.44,
"2018/02/06 13:13:14.136",,,,,,,,,,,15.57,,,
"2018/02/06 13:15:09.125",,,,,,,,,,,,15.33,,
"2018/02/06 13:23:06.640",,,,,,,,14.23,,,,,,
"2018/02/06 13:23:39.135",,,,,,13.93,,,,,,,,
"2018/02/06 13:26:26.633",,,,14.03,,,,,,,,,,
"2018/02/06 13:27:54.143",,,,,14.15,,,,,,,,,
"2018/02/06 13:27:56.638",,,14.13,,,,,,,,,,,
"2018/02/06 13:28:04.218",,14.52,,,,,,,,,,,,
"2018/02/06 13:28:51.631",,,,,,,14.42,,,,,,,
"2018/02/06 13:28:56.634",14.62,,,,,,,,,,,,,
"2018/02/06 13:35:56.634",,,,,,,,,15.15,,,,,
"2018/02/06 13:37:16.628",,,,,,,,,,15.09,,,,
"2018/02/06 13:38:19.132",,,,,,,,,,,,,15.96,
"2018/02/06 13:39:16.625",,,,,,,,,,,16.09,,,
"2018/02/06 13:41:59.136",,,,,,,,,,,,15.85,,
"2018/02/06 13:48:24.142",,,,,,,,14.74,,,,,,
"2018/02/06 13:49:26.630",,,,,,14.45,,,,,,,,
"2018/02/06 13:51:54.145",,,,14.54,,,,,,,,,,
"2018/02/06 13:52:49.131",,,14.64,,,,,,,,,,,
"2018/02/06 13:53:06.630",,,,,14.66,,,,,,,,,
"2018/02/06 13:53:34.216",,,,,,,14.93,,,,,,,
"2018/02/06 13:54:11.630",,15.03,,,,,,,,,,,,
"2018/02/06 13:54:16.635",15.13,,,,,,,,,,,,,
"2018/02/06 14:01:09.123",,,,,,,,,15.68,,,,,
"2018/02/06 14:01:49.131",,,,,,,,,,15.61,,,,
"2018/02/06 14:03:59.129",,,,,,,,,,,,,16.48,
"2018/02/06 14:05:44.140",,,,,,,,,,,16.61,,,
"2018/02/06 14:07:46.640",,,,,,,,,,,,16.35,,
"2018/02/06 14:12:46.635",,,,,,,,15.25,,,,,,
"2018/02/06 14:14:34.284",,,,,,14.96,,,,,,,,
"2018/02/06 14:16:36.633",15.64,,,,,,,,,,,,,
"2018/02/06 14:16:49.127",,,,15.06,,,,,,,,,,
"2018/02/06 14:17:04.206",,15.55,,,,,,,,,,,,
"2018/02/06 14:17:16.626",,,15.15,,,,,,,,,,,
"2018/02/06 14:17:19.139",,,,,,,15.45,,,,,,,
"2018/02/06 14:17:29.127",,,,,15.18,,,,,,,,,
"2018/02/06 14:18:24.146",,,,,,,,,16.2,,,,,
"2018/02/06 14:18:36.627",,,,,,,,,,16.14,,,,
"2018/02/06 14:21:26.626",,,,,,,,,,,,,17,
"2018/02/06 14:21:44.135",,,,,,,,,,,,16.87,,
"2018/02/06 14:21:49.125",,,,,,,,,,,17.13,,,
"2018/02/06 14:23:41.631",16.16,,,,,,,,,,,,,
"2018/02/06 14:24:26.628",,,,,,,,,,16.66,,,,
"2018/02/06 14:24:54.141",,16.06,,,,,,,,,,,,
"2018/02/06 14:25:09.127",,,,,,,,,16.72,,,,,
"2018/02/06 14:26:24.142",,,,,,,,,,,,17.39,,
"2018/02/06 14:26:49.129",,,,,,,,,,,,,17.53,
"2018/02/06 14:27:26.623",,,,,,,,,,,17.66,,,
"2018/02/06 14:28:06.630",,,,15.57,,,,,,,,,,
"2018/02/06 14:29:06.631",,,15.67,,,,,,,,,,,
"2018/02/06 14:29:39.136",,,,,,,,15.77,,,,,,
"2018/02/06 14:29:46.624",,,,,,15.47,,,,,,,,
"2018/02/06 14:31:14.144",,,,,15.69,,,,,,,,,
"2018/02/06 14:31:29.135",,,,,,,,,,,,17.9,,
"2018/02/06 14:31:34.221",16.67,,,,,,,,,17.18,,,,
"2018/02/06 14:32:04.219",,,,,,,15.96,,,,,,,
"2018/02/06 14:32:54.222",,16.58,,,,,,,,,,,,
"2018/02/06 14:33:06.621",,,,,,,,,,,,,18.05,
"2018/02/06 14:33:11.639",,,,,,,,,17.24,,,,,
"2018/02/06 14:34:09.139",,,,,,,,,,,18.18,,,
"2018/02/06 14:38:54.141",,,,,,,,,,,,18.42,,
"2018/02/06 14:40:34.220",,,,16.09,,,,,,,,,,
"2018/02/06 14:41:01.638",17.19,,,,,,,,,,,,,
"2018/02/06 14:41:14.141",,,,,,,,,,17.7,,,,
"2018/02/06 14:42:01.633",,,,,,,,,,,,,18.58,
"2018/02/06 14:42:19.132",,17.09,,,,,,,,,,,,
"2018/02/06 14:42:34.214",,,16.18,,,,,,,,,,,
"2018/02/06 14:42:56.623",,,,,,,,,,,18.71,,,
"2018/02/06 14:43:54.212",,,,,,,,,17.77,,,,,
"2018/02/06 14:44:19.137",,,,,,15.99,,,,,,,,
"2018/02/06 14:44:49.133",,,,,,,,16.28,,,,,,
"2018/02/06 14:46:01.632",,,,,16.21,,,,,,,,,
"2018/02/06 14:47:04.220",,,,,,,16.48,,,,,,,
"2018/02/06 14:48:06.633",,,,,,,,,,,,18.93,,
"2018/02/06 14:52:16.630",,,,,,,,,,,,,19.1,
"2018/02/06 14:53:09.133",17.7,,,,,,,,,,,,,
"2018/02/06 14:53:26.637",,,,,,,,,,,19.23,,,
"2018/02/06 14:53:56.634",,17.6,,,,,,,,,,,,
"2018/02/06 14:55:24.146",,,,,,,,,,18.23,,,,
"2018/02/06 14:55:36.626",,,,16.6,,,,,,,,,,
