,TK_PLCS/FPIX/crate02/module06/channel_read_01.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_02.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_03.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_04.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_05.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_06.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_07.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module06/channel_read_08.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_01.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_02.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_03.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_04.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_05.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_06.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_07.value.converted:_original.._value,TK_PLCS/FPIX/crate02/module07/channel_read_08.value.converted:_original.._value,
,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,Passive Box #1 Pt1k on Detector,
"2018/02/14 17:53:04.219",,,,6.04,,,,,,,,,,,,,
"2018/02/14 18:07:39.139",6.08,,,,,,,,,,,,,,,,
"2018/02/14 18:11:04.221",,,,,,,6.18,,,,,,,,,,
"2018/02/14 18:14:41.639",,,,,6.08,,,,,,,,,,,,
"2018/02/14 20:04:01.638",,,,,,,,,,5.89,,,,,,,
"2018/02/14 20:24:54.149",,,,,,5.82,,,,,,,,,,,
"2018/02/14 20:25:41.636",,,,,,,,,,,,,,,,7.5,
"2018/02/14 20:25:56.633",,,,,,,,,,,,,,7.38,,,
"2018/02/14 20:28:09.132",,,,,,,,,,,,,7.4,,,,
"2018/02/14 20:30:11.636",,,,,,,,6.08,,,,,,,,,
"2018/02/14 20:31:29.137",,,,,,,,,,,,,,,7.57,,
"2018/02/14 20:32:19.139",,,5.6,,,,,,,,,,,,,,
"2018/02/14 20:35:34.215",,,,,,,,,,,7.45,,,,,,
"2018/02/14 20:44:49.126",,,,,,,,,,,,7.38,,,,,
"2018/02/14 21:05:04.208",,5.52,,,,,,,,,,,,,,,
"2018/02/14 21:34:59.133",,,,5.52,,,,,,,,,,,,,
"2018/02/14 21:46:56.632",,,,,,,,,5.67,,,,,,,,
"2018/02/14 21:58:11.632",,,,,,,5.67,,,,,,,,,,
"2018/02/14 22:03:46.628",,,,,5.57,,,,,,,,,,,,
"2018/02/14 23:05:19.128",5.57,,,,,,,,,,,,,,,,
"2018/02/14 23:12:16.639",,,,,,,,,,5.38,,,,,,,
"2018/02/14 23:21:26.621",,,,,,,,,,,,,,,,6.99,
"2018/02/14 23:23:09.132",,,5.09,,,,,,,,,,,,,,
"2018/02/14 23:23:31.633",,,,,,,,,,,,,,6.86,,,
"2018/02/14 23:24:19.131",,,,,,,,,,,,,6.89,,,,
"2018/02/14 23:24:29.130",,,,,,5.3,,,,,,,,,,,
"2018/02/14 23:26:11.634",,,,,,,,5.57,,,,,,,,,
"2018/02/14 23:27:06.633",,,,,,,,,,,,,,,7.06,,
"2018/02/14 23:29:46.636",,,,,,,,,,,6.94,,,,,,
"2018/02/14 23:31:36.632",,5.01,,,,,,,,,,,,,,,
"2018/02/14 23:33:14.139",,,,,,,,,,,,6.86,,,,,
"2018/02/14 23:40:24.146",,,,5.01,,,,,,,,,,,,,
"2018/02/14 23:42:34.215",,,,,,,,,5.16,,,,,,,,
"2018/02/14 23:51:16.628",,,,,,,5.16,,,,,,,,,,
"2018/02/14 23:54:26.632",,,,,5.06,,,,,,,,,,,,
"2018/02/14 23:58:34.203",5.06,,,,,,,,,,,,,,,,
"2018/02/15 00:20:29.128",,,,,,,,,,4.87,,,,,,,
"2018/02/15 00:30:49.134",,,,,,4.79,,,,,,,,,,,
"2018/02/15 00:37:41.634",,,,,,,,5.06,,,,,,,,,
"2018/02/15 01:07:24.144",,,4.57,,,,,,,,,,,,,,
"2018/02/15 01:47:29.133",,,,,,,,,,,,,,,,6.47,
"2018/02/15 01:48:09.132",,,,,,,,,,,,,,6.35,,,
"2018/02/15 01:48:44.150",,,,,,,,,,,,,6.38,,,,
"2018/02/15 01:50:21.634",,,,4.5,,,,,,,,,,,,,
"2018/02/15 01:50:26.637",,,,,,,,,,,,,,,6.55,,
"2018/02/15 01:50:34.220",,4.5,,,,,,,,,,,,,,,
"2018/02/15 01:52:21.625",,,,,,,,,,,6.43,,,,,,
"2018/02/15 01:54:09.137",,,,,,,,,,,,6.35,,,,,
"2018/02/15 01:54:11.632",,,,,,,,,4.65,,,,,,,,
"2018/02/15 01:55:59.130",,,,,,,4.65,,,,,,,,,,
"2018/02/15 01:57:36.631",,,,,4.55,,,,,,,,,,,,
"2018/02/15 02:00:04.213",4.55,,,,,,,,,,,,,,,,
"2018/02/15 02:04:34.211",,,,,,,,,,4.35,,,,,,,
"2018/02/15 02:07:54.143",,,4.06,,,,,,,,,,,,,,
"2018/02/15 02:11:59.131",,,,,,4.28,,,,,,,,,,,
"2018/02/15 02:13:01.638",,,,,,,,4.55,,,,,,,,,
"2018/02/15 02:13:41.639",,,,,,,,,,,,,,,,5.96,
"2018/02/15 02:14:36.630",,3.99,,,,,,,,,,,,,,,
"2018/02/15 02:14:54.150",,,,,,,,,,,,,5.87,,,,
"2018/02/15 02:15:24.143",,,,,,,,,,,,,,5.84,,,
"2018/02/15 02:16:46.638",,,,,,,,,,,,,,,6.04,,
"2018/02/15 02:17:26.638",,,,,,,,,4.13,,,,,,,,
"2018/02/15 02:18:36.633",,,,,,,,,,,5.91,,,,,,
"2018/02/15 02:19:26.638",,,,3.99,,,,,,,,,,,,,
"2018/02/15 02:20:09.137",,,,,,,,,,,,5.84,,,,,
"2018/02/15 02:21:31.635",,,,,,,4.13,,,,,,,,,,
"2018/02/15 02:24:16.625",,,,,4.04,,,,,,,,,,,,
"2018/02/15 02:25:29.135",4.04,,,,,,,,,,,,,,,,
"2018/02/15 02:31:31.623",,,,,,,,,,3.84,,,,,,,
"2018/02/15 02:36:59.135",,,3.55,,,,,,,,,,,,,,
"2018/02/15 02:40:54.150",,,,,,3.77,,,,,,,,,,,
"2018/02/15 02:41:31.639",,,,,,,,4.04,,,,,,,,,
"2018/02/15 02:52:04.210",,3.48,,,,,,,,,,,,,,,
"2018/02/15 02:54:31.637",,,,3.48,,,,,,,,,,,,,
"2018/02/15 02:57:49.132",,,,,,,,,,,,,,5.33,,,
"2018/02/15 02:57:51.629",,,,,,,,,,,,,,,,5.45,
"2018/02/15 02:59:31.635",,,,,,,3.62,,,,,,,,,,
"2018/02/15 03:00:04.192",,,,,,,,,,,,,5.35,,,,
"2018/02/15 03:05:19.137",,,,,,,,,,,,,,,5.52,,
"2018/02/15 03:05:51.638",,,,,3.53,,,,,,,,,,,,
"2018/02/15 03:06:04.213",,,,,,,,,3.62,,,,,,,,
"2018/02/15 03:07:41.643",,,,,,,,,,,5.4,,,,,,
"2018/02/15 03:12:34.284",,,,,,,,,,,,5.33,,,,,
"2018/02/15 03:19:11.630",3.53,,,,,,,,,,,,,,,,
"2018/02/15 03:40:04.282",,,,,,3.26,,,,,,,,,,,
"2018/02/15 03:40:46.629",,,,,,,,3.53,,,,,,,,,
"2018/02/15 05:52:41.632",4.04,,,,,,,,,,,,,,,,
"2018/02/15 06:01:19.133",,,,,,,,,4.13,,,,,,,,
"2018/02/15 06:03:36.641",,,,,,3.77,,,,,,,,,,,
"2018/02/15 06:03:41.636",,,,,,,,4.04,,,,,,,,,
"2018/02/15 06:06:14.148",,,,,,,,,,,,5.84,,,,,
"2018/02/15 06:12:16.628",,3.99,,,,,,,,,,,,,,,
"2018/02/15 06:12:19.127",,,,,,,,,,,5.91,,,,,,
"2018/02/15 06:13:29.127",,,,,,,,,,,,,,,6.04,,
"2018/02/15 06:13:51.631",,,,,,,,,,,,,5.87,,,,
"2018/02/15 06:14:04.291",,,,,,,,,,,,,,,,5.96,
"2018/02/15 06:18:26.637",,,,,,,,,,,,,,5.84,,,
"2018/02/15 06:20:44.142",,,,,,,4.13,,,,,,,,,,
"2018/02/15 06:21:01.627",,,,,4.04,,,,,,,,,,,,
"2018/02/15 06:30:16.633",,,,3.99,,,,,,,,,,,,,
"2018/02/15 06:36:01.633",,,,,,,,,,4.35,,,,,,,
"2018/02/15 06:37:46.635",,,4.06,,,,,,,,,,,,,,
"2018/02/15 06:45:41.633",4.55,,,,,,,,,,,,,,,,
"2018/02/15 06:50:04.213",,,,,,,,,4.65,,,,,,,,
"2018/02/15 06:54:24.206",,,,,,,,4.55,,,,,,,,,
"2018/02/15 06:54:46.635",,,,,,4.28,,,,,,,,,,,
"2018/02/15 07:01:29.129",,,,,,,,,,,,6.35,,,,,
"2018/02/15 07:02:29.125",,4.5,,,,,,,,,,,,,,,
"2018/02/15 07:09:11.632",,,,,,,4.65,,,,,,,,,,
"2018/02/15 07:09:29.128",,,,,4.55,,,,,,,,,,,,
"2018/02/15 07:10:06.631",,,,,,,,,,,6.43,,,,,,
"2018/02/15 07:10:26.630",,,,,,,,,,,,,,,6.55,,
"2018/02/15 07:10:31.637",,,,,,,,,,,,,6.38,,,,
"2018/02/15 07:11:16.638",,,,,,,,,,,,,,,,6.47,
"2018/02/15 07:15:41.641",,,,,,,,,,,,,,6.35,,,
"2018/02/15 07:21:31.632",,,,4.5,,,,,,,,,,,,,
"2018/02/15 07:32:51.640",,,4.57,,,,,,,,,,,,,,
"2018/02/15 07:35:04.206",,,,,,,,,,4.87,,,,,,,
"2018/02/15 07:46:04.209",5.06,,,,,,,,,,,,,,,,
"2018/02/15 07:49:51.630",,,,,,,,,5.16,,,,,,,,
"2018/02/15 07:50:04.220",,,,,,,,5.06,,,,,,,,,
"2018/02/15 07:50:24.152",,,,,,4.79,,,,,,,,,,,
"2018/02/15 08:00:44.133",,5.01,,,,,,,,,,,,,,,
"2018/02/15 08:03:16.638",,,,,5.06,,,,,,,,,,,,
"2018/02/15 08:03:56.625",,,,,,,5.16,,,,,,,,,,
"2018/02/15 08:08:14.141",,,,,,,,,,,,6.86,,,,,
"2018/02/15 08:14:29.140",,,,,,,,,,,,,,,7.06,,
"2018/02/15 08:14:31.640",,,,,,,,,,,6.94,,6.89,,,,
"2018/02/15 08:15:01.630",,,,,,,,,,,,,,,,6.99,
"2018/02/15 08:15:41.630",,,,5.01,,,,,,,,,,,,,
"2018/02/15 08:17:59.133",,,,,,,,,,,,,,6.86,,,
"2018/02/15 08:25:19.130",,,5.09,,,,,,,,,,,,,,
"2018/02/15 08:31:01.624",,,,,,,,,,5.38,,,,,,,
"2018/02/15 08:44:41.635",,,,,,,,5.57,,,,,,,,,
"2018/02/15 08:44:51.631",,,,,,5.3,,,,,,,,,,,
"2018/02/15 08:46:54.147",5.57,,,,,,,,,,,,,,,,
"2018/02/15 08:59:56.622",,,,,,,,,5.67,,,,,,,,
"2018/02/15 09:08:01.631",,,,,5.57,,,,,,,,,,,,
"2018/02/15 09:08:59.128",,,,,,,5.67,,,,,,,,,,
"2018/02/15 13:56:59.133",,5.52,,,,,,,,,,,,,,,
"2018/02/15 14:09:49.135",,,,5.52,,,,,,,,,,,,,
"2018/02/15 14:20:51.633",,,,,,,,,,,,7.38,,,,,
"2018/02/15 14:33:39.134",,,,,,,,,,,7.45,,,,,,
"2018/02/15 14:47:09.126",,,5.6,,,,,,,,,,,,,,
"2018/02/15 20:01:11.636",,,,,,,,,,,,,7.4,,,,
"2018/02/15 20:02:06.635",,,,,,,,,,,,,,,7.57,,
"2018/02/15 20:02:46.626",,,,,,,,,,,,,,,,7.5,
"2018/02/15 20:05:29.131",,,,,,,,,,,,,,7.38,,,
"2018/02/15 20:18:34.222",,,,,,,,,,5.89,,,,,,,
"2018/02/15 20:23:24.147",,,,,,,,6.08,,,,,,,,,
"2018/02/15 20:25:29.140",,,,,,5.82,,,,,,,,,,,
"2018/02/15 20:34:39.135",6.08,,,,,,,,,,,,,,,,
"2018/02/15 20:51:31.640",,,,,6.08,,,,,,,,,,,,
"2018/02/15 20:51:39.139",,,,,,,6.18,,,,,,,,,,
"2018/02/15 20:54:11.629",,,,,,,,,6.18,,,,,,,,
"2018/02/16 08:00:34.208",,,,6.04,,,,,,,,,,,,,
"2018/02/16 09:20:56.637",,,,,,,,,5.67,,,,,,,,
"2018/02/16 09:22:49.133",,,,5.52,,,,,,,,,,,,,
"2018/02/16 09:29:41.634",,,,,,,5.67,,,,,,,,,,
"2018/02/16 09:30:16.636",5.57,,,,,,,,,,,,,,,,
"2018/02/16 09:31:59.126",,,,,5.57,,,,,,,,,,,,
"2018/02/16 09:36:54.150",,,,,,,,,,5.38,,,,,,,
"2018/02/16 09:48:24.138",,,,,,,,,,,,,,,,6.99,
"2018/02/16 09:48:31.643",,,5.09,,,,,,,,,,,,,,
"2018/02/16 09:50:14.146",,,,,,5.3,,,,,,,,,,,
"2018/02/16 09:50:36.640",,,,,,,,,,,,,,6.86,,,
"2018/02/16 09:52:06.640",,,,,,,,5.57,,,,,,,,,
"2018/02/16 09:52:54.141",,,,,,,,,,,,,6.89,,,,
"2018/02/16 09:56:34.203",,,,,,,,,,,,,,,7.06,,
"2018/02/16 09:59:34.200",,,,,,,,,,,6.94,,,,,,
"2018/02/16 10:01:19.136",,5.01,,,,,,,,,,,,,,,
"2018/02/16 10:04:16.641",,,,,,,,,,,,6.86,,,,,
"2018/02/16 10:09:01.634",,,,5.01,,,,,,,,,,,,,
"2018/02/16 10:18:01.632",,,,,,,,,5.16,,,,,,,,
"2018/02/16 10:22:16.624",,,,,,,5.16,,,,,,,,,,
"2018/02/16 10:27:39.133",,,,,5.06,,,,,,,,,,,,
"2018/02/16 11:20:29.132",5.06,,,,,,,,,,,,,,,,
"2018/02/16 11:29:24.145",,,,,,,,,,4.87,,,,,,,
"2018/02/16 11:37:14.140",,,4.57,,,,,,,,,,,,,,
"2018/02/16 11:37:29.127",,,,,,4.79,,,,,,,,,,,
"2018/02/16 11:39:26.626",,,,,,,,5.06,,,,,,,,,
"2018/02/16 11:50:11.631",,,,,,,,,,,,,,,,6.47,
"2018/02/16 11:52:16.637",,,,,,,,,,,,,,6.35,,,
"2018/02/16 11:52:51.631",,4.5,,,,,,,,,,,,,,,
"2018/02/16 11:59:39.135",,,,4.5,,,,,,,,,,,,,
"2018/02/16 12:01:09.138",,,,,,,,,,,,,6.38,,,,
"2018/02/16 12:03:01.631",,,,,,,,,,,,,,,6.55,,
"2018/02/16 12:06:51.639",,,,,,,,,,,6.43,,,,,,
"2018/02/16 12:13:11.629",,,,,,,4.65,,,,,,,,,,
"2018/02/16 12:17:09.125",,,,,,,,,4.65,,,,,,,,
"2018/02/16 12:18:11.625",,,,,,,,,,,,6.35,,,,,
"2018/02/16 12:18:14.148",,,,,4.55,,,,,,,,,,,,
"2018/02/16 13:42:39.142",,,,,,,,,5.16,,,,,,,,
"2018/02/16 13:49:44.218",,,,,,,,,,,,6.86,,,,,
"2018/02/16 13:56:06.645",,5.01,,,,,,,,,,,,,,,
"2018/02/16 13:59:06.624",,,,,,,,,,,6.94,,,,,,
"2018/02/16 13:59:56.635",,,,,,,,,,,,,,,7.06,,
"2018/02/16 14:00:09.130",,,,,,,5.16,,,,,,,,,,
"2018/02/16 14:00:14.132",,,,,5.06,,,,,,,,,,,,
"2018/02/16 14:03:19.128",,,,,,,,,,,,,6.89,,,,
"2018/02/16 14:03:21.629",,,,,,,,,,,,,,,,6.99,
"2018/02/16 14:06:36.632",,,,,,,,,,,,,,6.86,,,
"2018/02/16 14:15:14.150",,,,5.01,,,,,,,,,,,,,
"2018/02/16 14:31:56.634",,,5.09,,,,,,,,,,,,,,
"2018/02/16 14:36:19.142",,,,,,,,,,5.38,,,,,,,
"2018/02/16 14:55:24.137",,,,,,,,5.57,,,,,,,,,
"2018/02/16 14:56:19.128",,,,,,5.3,,,,,,,,,,,
"2018/02/16 15:08:16.640",5.57,,,,,,,,,,,,,,,,
"2018/02/16 15:18:01.634",,,,,,,,,5.67,,,,,,,,
"2018/02/16 15:25:09.125",,,,,5.57,,,,,,,,,,,,
"2018/02/16 15:26:51.631",,,,,,,5.67,,,,,,,,,,
"2018/02/16 15:30:16.636",,5.52,,,,,,,,,,,,,,,
"2018/02/16 15:31:39.134",,,,,,,,,,,,7.38,,,,,
"2018/02/16 15:39:26.629",,,,,,,,,,,7.45,,,,,,
"2018/02/16 15:40:01.628",,,,,,,,,,,,,,,7.57,,
"2018/02/16 15:40:54.138",,,,,,,,,,,,,7.4,,,,
"2018/02/16 15:40:56.632",,,,,,,,,,,,,,,,7.5,
"2018/02/16 15:44:46.631",,,,,,,,,,,,,,7.38,,,
"2018/02/16 15:45:09.131",,,,5.52,,,,,,,,,,,,,
"2018/02/16 16:02:51.627",,,5.6,,,,,,,,,,,,,,
"2018/02/16 16:13:49.137",,,,,,,,,,5.89,,,,,,,
"2018/02/16 16:28:41.636",,,,,,,,6.08,,,,,,,,,
"2018/02/16 16:29:11.626",,,,,,5.82,,,,,,,,,,,
"2018/02/16 16:34:54.139",6.08,,,,,,,,,,,,,,,,
"2018/02/16 18:07:56.629",,,,,,,,,6.18,,,,,,,,
"2018/02/16 18:14:36.637",,,,,6.08,,,,,,,,,,,,
"2018/02/16 18:17:54.142",,,,,,,6.18,,,,,,,,,,
"2018/02/16 18:19:36.639",,,,,,,,,,,,7.89,,,,,
"2018/02/16 18:27:01.633",,6.04,,,,,,,,,,,,,,,
"2018/02/16 18:27:29.137",,,,,,,,,,,7.96,,,,,,
"2018/02/16 18:27:46.630",,,,,,,,,,,,,,,8.08,,
"2018/02/16 18:28:54.139",,,,,,,,,,,,,,,,8.01,
"2018/02/16 18:29:06.640",,,,,,,,,,,,,7.91,,,,
"2018/02/16 18:32:39.140",,,,,,,,,,,,,,7.89,,,
"2018/02/16 18:37:31.632",,,,6.04,,,,,,,,,,,,,
"2018/02/16 18:55:31.637",,,6.11,,,,,,,,,,,,,,
"2018/02/16 19:05:36.642",,,,,,,,,,6.4,,,,,,,
"2018/02/16 19:14:46.630",,,,,,,,6.6,,,,,,,,,
"2018/02/16 19:16:49.136",,,,,,6.33,,,,,,,,,,,
"2018/02/16 21:15:26.637",,,,,,,,,,5.89,,,,,,,
"2018/02/16 21:15:39.134",,,,,,5.82,,,,,,,,,,,
"2018/02/16 21:24:36.636",,,,,,,,6.08,,,,,,,,,
"2018/02/16 23:05:24.150",,,5.6,,,,,,,,,,,,,,
"2018/02/16 23:23:09.138",,,,,,,,,,,,,,7.38,,,
"2018/02/16 23:24:06.629",,,,,,,,,,,,,,,,7.5,
"2018/02/16 23:24:36.632",,5.52,,,,,,,,,,,,,,,
"2018/02/16 23:25:11.641",,,,,,,,,,,,,7.4,,,,
"2018/02/16 23:29:41.633",,,,,,,,,,,,,,,7.57,,
"2018/02/16 23:29:46.638",,,,5.52,,,,,,,,,,,,,
"2018/02/16 23:32:04.215",,,,,,,,,,,7.45,,,,,,
"2018/02/16 23:46:26.635",,,,,,,,,,,,7.38,,,,,
"2018/02/16 23:59:11.639",,,,,,,5.67,,,,,,,,,,
"2018/02/17 00:04:51.633",,,,,5.57,,,,,,,,,,,,
"2018/02/17 02:55:36.630",,,,,6.08,,,,,,,,,,,,
"2018/02/17 02:55:51.631",,,,,,,6.18,,,,,,,,,,
"2018/02/17 03:14:16.638",,6.04,,,,,,,,,,,,,,,
"2018/02/17 03:25:29.131",,,,6.04,,,,,,,,,,,,,
"2018/02/17 03:25:46.634",,,,,,,,,,,,7.89,,,,,
"2018/02/17 03:31:24.144",,,,,,,,,,,7.96,,,,,,
"2018/02/17 03:35:54.148",,,,,,,,,,,,,,,8.08,,
"2018/02/17 03:39:09.140",,,,,,,,,,,,,7.91,,,,
"2018/02/17 03:39:44.144",,,,,,,,,,,,,,,,8.01,
"2018/02/17 03:43:11.630",,,,,,,,,,,,,,7.89,,,
"2018/02/17 03:44:24.138",,,6.11,,,,,,,,,,,,,,
"2018/02/17 04:01:16.635",,,,,,,,,,6.4,,,,,,,
"2018/02/17 04:05:46.631",,,,,,,,6.6,,,,,,,,,
"2018/02/17 04:08:29.138",,,,,,6.33,,,,,,,,,,,
"2018/02/17 04:14:41.635",6.6,,,,,,,,,,,,,,,,
"2018/02/17 04:19:49.138",,,,,,,,,6.69,,,,,,,,
"2018/02/17 04:22:49.139",,,,,6.6,,,,,,,,,,,,
"2018/02/17 04:22:56.630",,,,,,,6.69,,,,,,,,,,
"2018/02/17 04:29:29.135",,6.55,,,,,,,,,,,,,,,
"2018/02/17 04:36:54.140",,,,6.55,,,,,,,,,,,,,
"2018/02/17 06:15:14.159",,6.04,,,,,,,,,,,,,,,
"2018/02/17 06:17:51.637",,,,,,,,,6.18,,,,,,,,
"2018/02/17 06:22:04.213",,,,6.04,,,,,,,,,,,,,
"2018/02/17 06:26:06.636",6.08,,,,,,,,,,,,,,,,
"2018/02/17 06:27:29.135",,,,,,,6.18,,,,,,,,,,
"2018/02/17 06:29:04.217",,,,,6.08,,,,,,,,,,,,
"2018/02/17 06:30:49.132",,,,,,,,,,5.89,,,,,,,
"2018/02/17 06:40:04.221",,,,,,,,,,,,,,,,7.5,
"2018/02/17 06:40:56.622",,,5.6,,,,,,,,,,,,,,
"2018/02/17 06:41:36.627",,,,,,,,,,,,,,7.38,,,
"2018/02/17 06:42:01.631",,,,,,,,,,,,,7.4,,,,
"2018/02/17 06:43:56.631",,,,,,,,,,,,,,,7.57,,
"2018/02/17 06:44:46.629",,,,,,5.82,,,,,,,,,,,
"2018/02/17 06:45:29.131",,5.52,,,,,,,,,,,,,,,
"2018/02/17 06:45:49.133",,,,,,,,,,,7.45,,,,,,
"2018/02/17 06:46:54.151",,,,,,,,6.08,,,,,,,,,
"2018/02/17 06:47:59.138",,,,,,,,,,,,7.38,,,,,
"2018/02/17 06:51:11.644",,,,,,,,,5.67,,,,,,,,
"2018/02/17 06:55:16.636",,,,5.52,,,,,,,,,,,,,
"2018/02/17 07:03:29.134",,,,,,,5.67,,,,,,,,,,
"2018/02/17 07:04:06.635",5.57,,,,,,,,,,,,,,,,
"2018/02/17 07:06:16.633",,,,,5.57,,,,,,,,,,,,
"2018/02/17 07:31:11.626",,,,,,,,,,5.38,,,,,,,
"2018/02/17 07:39:36.632",,,,,,5.3,,,,,,,,,,,
"2018/02/17 07:42:19.133",,,,,,,,5.57,,,,,,,,,
"2018/02/17 07:42:21.632",,,5.09,,,,,,,,,,,,,,
"2018/02/17 07:57:46.640",,,,,,,,,,,,,,6.86,,,
"2018/02/17 08:00:49.125",,,,,,,,,,,,,,,,6.99,
"2018/02/17 08:02:09.142",,,,,,,,,,,,,6.89,,,,
"2018/02/17 08:03:21.623",,5.01,,,,,,,,,,,,,,,
"2018/02/17 08:04:56.633",,,,,,,,,,,,,,,7.06,,
"2018/02/17 08:06:16.640",,,,5.01,,,,,,,,,,,,,
"2018/02/17 08:07:16.635",,,,,,,,,,,6.94,,,,,,
"2018/02/17 08:12:54.151",,,,,,,,,,,,6.86,,,,,
"2018/02/17 08:29:14.146",,,,,,,5.16,,,,,,,,,,
"2018/02/17 10:29:59.138",,,,,,,5.67,,,,,,,,,,
"2018/02/17 10:32:36.642",,5.52,,,,,,,,,,,,,,,
"2018/02/17 10:45:24.140",,,,,,,,,,,,7.38,,,,,
"2018/02/17 12:00:04.218",,5.01,,,,,,,,,,,,,,,
"2018/02/17 12:05:14.147",,,,,,,,,,,,6.86,,,,,
"2018/02/17 12:14:51.641",,,,,,,5.16,,,,,,,,,,
"2018/02/17 12:17:44.151",,,,,5.06,,,,,,,,,,,,
"2018/02/17 12:22:16.634",,,,,,,,,5.16,,,,,,,,
"2018/02/17 12:31:46.636",5.06,,,,,,,,,,,,,,,,
"2018/02/17 12:42:51.630",,,,,,,,,,4.87,,,,,,,
"2018/02/17 12:44:29.132",,,4.57,,,,,,,,,,,,,,
"2018/02/17 12:45:39.132",,,,,,4.79,,,,,,,,,,,
"2018/02/17 12:46:21.634",,,,,,,,5.06,,,,,,,,,
"2018/02/17 13:03:16.640",,,,,,,,,,,,,,,,6.47,
"2018/02/17 13:03:39.134",,,,,,,,,,,,,,6.35,,,
"2018/02/17 13:06:19.122",,,,,,,,,,,,,6.38,,,,
"2018/02/17 13:07:09.124",,,,4.5,,,,,,,,,,,,,
"2018/02/17 13:10:39.128",,4.5,,,,,,,,,,,,,,,
"2018/02/17 13:11:59.128",,,,,,,,,,,,,,,6.55,,
"2018/02/17 13:12:54.139",,,,,,,,,,,6.43,,,,,,
"2018/02/17 13:15:54.212",,,,,,,4.65,,,,,,,,,,
"2018/02/17 13:18:56.635",,,,,4.55,,,,,,,,,,,,
"2018/02/17 13:20:36.638",,,,,,,,,,,,6.35,,,,,
"2018/02/17 13:24:36.638",,,,,,,,,4.65,,,,,,,,
"2018/02/17 13:41:04.212",4.55,,,,,,,,,,,,,,,,
"2018/02/17 13:54:26.630",,,,,,4.28,,,,,,,,,,,
"2018/02/17 13:56:54.139",,,,,,,,4.55,,,,,,,,,
"2018/02/17 15:14:29.126",,,4.06,,,,,,,,,,,,,,
"2018/02/17 15:17:36.634",,,,,,,,,,4.35,,,,,,,
"2018/02/17 15:36:16.628",,,,3.99,,,,,,,,,,,,,
"2018/02/17 15:39:49.127",,,,,,,,,,,,,,,,5.96,
"2018/02/17 15:40:14.147",,,,,,,,,,,,,,5.84,,,
"2018/02/17 15:41:29.123",,,,,,,4.13,,,,,,,,,,
"2018/02/17 15:41:49.120",,,,,,,,,,,,,5.87,,,,
"2018/02/17 15:44:36.633",,3.99,,,,,,,,,,,,,,,
"2018/02/17 15:47:01.633",,,,,4.04,,,,,,,,,,,,
"2018/02/17 15:47:36.631",,,,,,,,,,,,,,,6.04,,
"2018/02/17 15:48:01.631",,,,,,,,,,,5.91,,,,,,
"2018/02/17 15:59:04.282",,,,,,,,,,,,5.84,,,,,
"2018/02/17 16:02:11.622",,,,,,,,,4.13,,,,,,,,
"2018/02/17 16:28:34.213",4.04,,,,,,,,,,,,,,,,
"2018/02/17 16:35:06.635",,,,,,3.77,,,,,,,,,,,
"2018/02/17 16:35:29.133",,,,,,,,4.04,,,,,,,,,
"2018/02/17 16:42:51.633",,,3.55,,,,,,,,,,,,,,
"2018/02/17 19:41:31.631",,,,,,,,,,3.84,,,,,,,
"2018/02/17 20:06:44.142",,,,3.48,,,,,,,,,,,,,
"2018/02/17 20:19:01.633",,,,,,,3.62,,,,,,,,,,
"2018/02/17 20:24:21.632",,,,,3.53,,,,,,,,,,,,
"2018/02/17 20:28:36.637",,,,,,,,,,,,,,,,5.45,
"2018/02/17 20:28:39.133",,3.48,,,,,,,,,,,,,,,
"2018/02/17 20:29:46.638",,,,,,,,,,,,,,5.33,,,
"2018/02/17 20:29:56.633",,,,,,,,,,,,,5.35,,,,
"2018/02/17 20:34:39.137",,,,,,,,,,,,,,,5.52,,
"2018/02/17 20:34:51.637",,,,,,,,,,,5.4,,,,,,
"2018/02/17 20:41:26.636",,,,,,,,,,,,5.33,,,,,
